id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
yo_oweyor_00132,yo,low,"B'ẹlẹdẹ bá pààfọ tán, a máa wá ẹni rere tí yóò fi yí lára.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00133,yo,low,À ì dẹ'sà dópin l'ọmọdé ò mórí-eku délé.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00134,yo,low,À-jẹ-pọ̀ ni tàdán.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00135,yo,low,"Bí 'ò sí ť'Oșó, bi 'ò sí ťÀję, ilé-ayé fàájì ni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00136,yo,low,A kì í yínmú kí a súfèe; a kì í súfèé ká yínmú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00137,yo,low,Àsúnmọ́ dẹ̀tẹ́ ; òkèèrè ní ń dùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00138,yo,low,Àwòrò tí a ò bá lù kì í luni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00139,yo,low,"Bóòótọ ẹnu ẹni bá se mọ, làsẹ ẹnu enií mọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00140,yo,low,Ayé bàjẹ Olorì ń nájà-oko.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00141,yo,low,"Ẹ j ká mí, ẹ j ká simi; èèyàn ní ń fìdí èèyàn jókòó; èèyàn ìbá ṣe bí Ọlọ́run kò níí jẹ́ ká mí.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00142,yo,low,"Bá 'ò gbàgbéọrọ àná, a 'ò ní rẹni àbáseré.(",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00143,yo,low,"""Agbẹyìnkùnlé retí ohùn ló ń ba ara rẹ nínú je.""",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00144,yo,low,A kì í gb'ọnà-ẹbùrú wọlé-ìmọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00145,yo,low,"B'éèyàn bá tọpa odò látọjù, tí 'ò tètè bìreyìn, kò ní sài bÓlúẹrípàdé l'óòruIn gangan.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00146,yo,low,‘‘Má fẹ̀ẹ́ ọwọ́-ọ̀ mi kù’’ tí ń yan gúgúrú fún eégún; eégún náàá ní ‘‘Má fẹ̀ẹ́ ọwọ́-ọ̀ mi kù’’; ó fún un ní ọmọláńgidi.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00147,yo,low,"B'ẹrú pẹ nílé a lóun yóó joyè, bíwọfà bá pẹ; wọn a láwọn ó jọba.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00148,yo,low,Atàkò fọ́ ẹyin àparò: ohun ojú ń wá lojú ńrí.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00149,yo,low,"Ẹni tí kò ì kú, kò ì mọ irú ikú tí yóó pàun.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00150,yo,low,Apá ọmọdé ò ká oyè-e bàrà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00151,yo,low,Eégún níí ș'ẹnujẹjẹ mutí. Òòșà níí jẹnu wọmù jobì.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00152,yo,low,A rí èèmọ̀ lÉréko; ajá wẹ̀wù ó róṣọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00153,yo,low,À-fi-ọ̀rọ̀-wé-ọ̀rọ̀ ò jẹ́ kí ọ̀rọ̀ tán bọ̀rọ̀.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00154,yo,low,A-ká-ìgbá-tà-á náwó ikú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00155,yo,low,Dì ẹ́ǹdì lòpin-in sinimá.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00156,yo,low,‘‘Mo mọ̀wọ̀n ara-à mi’’ kì í ṣẹ̀rẹ̀kẹ́ èébú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00157,yo,low,Baálé àìlọ́wọ̀ ni àlejò àìlọ́wọ̀.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00158,yo,low,"Hòo bìl' n 'ò ní bùn o jẹ', 'Mo yó',タ findairúuwon lára (lágara).",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00159,yo,low,"Asọyàyà tó bá dáràn egbàá tó mú u jẹ, òsónú, owó ńlánlá ni yóò fi san.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00160,yo,low,"Búni-búni, a-bèébú-wọ̀ntì-wọ̀ntì.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00161,yo,low,‘‘Ọbẹ̀ lọmú àgbà’’ ló pa onígbaǹso Ògòdò.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00162,yo,low,Abiyamọ ojanjàn-án; o-ș'ọrọ-ọmọ-pàdé-Olóòlù.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00163,yo,low,"Èní Tete jìn sọfìn, ọla Tete jìn sọfìn, Tete nìkàn níí bẹ lọfìn?",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00164,yo,low,Eyẹ tó bá jẹ èso-ikù kì í gbọdún mẹta (láyé).,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00165,yo,low,Àgún-ùn-jẹ-iyán ni tẹrú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00166,yo,low,Àṣàyá kì í jẹ́ kí ọmọ ọ̀yà ó gbọ́n.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00167,yo,low,Ẹní na Ọyẹkú á ríjà Ogbè.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00168,yo,low,Ẹni tó jókòó ló ń nase.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00169,yo,low,"B'éèyán 'ò tiẹ leè rú lógun bí èéfín, ó yẹ kí ó leè jò bùlà bíi igi egbà l'áàrò, l'áàrin igborò.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00170,yo,low,B'órí igún ti rí lóko-etílẹ bẹè ló rí lóko egàn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00171,yo,low,"Bí ọmọdé bá ṣu imí búburú, èsìsì la fi ń nù ú nídìí.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00172,yo,low,"” Éèyàn kì í gbọn, kí tiẹ,má bá a.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00173,yo,low,A kì í so ẹran mẹ́ran kó kàn án pa.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00174,yo,low,Àkísà aṣọ la fi ń ṣe òṣùká.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00175,yo,low,"Bọro bá ta kókó, tọrọ dí yàyà eegun òtòlò làá f ií tò ó.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00176,yo,low,Àjẹkù là ń mayo.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00177,yo,low,Ajá níí kun ni; ìkùn èèyàn ò sunàn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00178,yo,low,"Èèyàn tì 'ò nítìjú, apá Ọlọrun ò ká a.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00179,yo,low,Ení jókòó ló ń nase.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00180,yo,low,"Ení le fun nì lewù làyé 'ò pọ, bí ẹní le fa'ni lẹwù ya.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00181,yo,low,Adìẹ òpìpì kì í rápá gun orílé.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00182,yo,low,A kì í bú ọba onígẹ̀gẹ̀ lójú àwọn èèyàn-án rẹ̀.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00183,yo,low,Aṣòroójà bí ìjà ọjà; onítìjú ò níí sá; ẹni tí ń nà án ò níí dáwọ́ dúró.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00184,yo,low,Asúrétete ní ń wojú ọjọ́.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00185,yo,low,Gbamgba d'ekùn; kedere be e wo.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00186,yo,low,Ẹran gíníngín la fì ń. dán okánjúà wò,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00187,yo,low,Eni búni leyìn ifà ló kó. B'éèyàn búni lójú eni àdí ó ó dà sí l.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00188,yo,low,Ẹni ọrọ 'ò bá kì í mose.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00189,yo,low,Àfẹ́ká là ń fẹ́ iná.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00190,yo,low,"Ẹ̀bìtì tí yóò pa erè, ojú-u rẹ̀ á pọ́n.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00191,yo,low,Enmnọ lukutupẹbę; sòbià Àjàyí tó múu lẹsẹ tó ń ro ó lógòóróó.eyìn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00192,yo,low,.Bí a bá tí ń fàpárí-isu han àlejò; òwe ilé tó ó lọ ni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00193,yo,low,"Aláṣejù, pẹ̀rẹ̀ ní ń tẹ́; àṣéjù, baba àṣetẹ́ .",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00194,yo,low,"B'ọrọ 'ò bà p'ọlọrọ, kò leè pa alàfoòfojúrí.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00195,yo,low,Àbàjà ò papọ; ẹniire níí kọ ọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00196,yo,low,"Ẹni tó juni lọ, ó lè juni nù, kó juni sẹnu kálo.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00197,yo,low,"Gbogbo wa la ș'ọmọdé rí, àgbà la ò tíì dà.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00198,yo,low,Eni feserin wọlú'ò rowo fi lalẹ bi eni fori wọ o.E má f'orun yo edá kò seni tíi ò ní kǔ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00199,yo,low,"A ní kọ́mọ má kùú, o ní kò jọ bàbá kò jọ ìyá.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00200,yo,low,"Àdán ní kàkà k'ẹyẹ m'ẹ́yẹ jẹ, èrè á di taṣẹgità.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00201,yo,low,"Adẹ́tẹ̀ sọ̀rọ̀ méjì, o fìkan purọ́; ó ní nígbà tí òún lu ọmọ òun lábàrá, òún ja léèékánná pàtì.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00202,yo,low,"A dẹ́bọ fún igúnnugún, ó ní òun kò rú; a d bọ fún àkàlà, ó ní òun kò rú; a dẹ́bọ fún ẹyẹlé, ẹyẹlé gbẹ́bọ, ó rúbọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00203,yo,low,"À ń gba òròmọ adìẹ lọ́wọ́ ikú, ó ní wọn ò jẹ́ kí òun jẹ̀ láàtàn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00204,yo,low,"B'ọsàn-án bá pọn ganrínganrín, elékuru a hu. (polówó)",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00205,yo,low,"Alákàn ṣe díẹ l'ókun, omi ló pọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00206,yo,low,Àlòkùàdá ò jọ obìnrin lójú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00207,yo,low,Èké ní ń rojọ́; ìkà ní ń dá a.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00208,yo,low,Àkùko adiẹ kì í pọkọrọ lọjà Èjìgbòmẹkùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00209,yo,low,‘‘Gba akọṣu’’ ni ‘‘Gba ewùrà’’; gbà lẹ́nu ọ̀fọ́n-ọ̀n ni gbà lẹ́nu agánrán.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00210,yo,low,"Bí ẹ bá r'árúgbó tó rẹrù, tó ń tẹpá, ó tí fàárọ rẹ seré ni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00211,yo,low,Akẹ́yinjẹ ò mọ̀ pé ìdí ń ro adìẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00212,yo,low,"‘‘Ó ń bọ̀, ó ń bọ̀!’’ la fi ń dẹ́rù ba ọmọdé; bó bá dé tán ẹ̀rù a tán.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00213,yo,low,Atorọjẹ 'ò lè gbọn tó ẹni fún un lóńje je.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00214,yo,low,Ẹnikan l'ó parí l'Ợìn ni gbogbo ara Ọmìn dapárí.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00215,yo,low,Àgbà-dídà kọ ni wọn fi ń jẹ “Fadá.”,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00216,yo,low,"Atọmọ ẹkùn, àtọmọ ajá, wọn ò tọmọ Kiniun.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00217,yo,low,Bó bá kuni ku iti-ogede k'eni má wulę yáná.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00218,yo,low,"A-gbé-ọ̀ọ̀dẹ̀ bí òfé, a-mọ-ara-í-ré bí oódẹ; a dẹ́bọ fún òfé, òfé ò rú, agánrán gbẹ́bọ, ó rúbọ; àsẹ̀hìnwá àsẹ̀hìnbọ̀ òfé di ará Ọ̀yọ́, agánrán di ará oko; wọ́n rò pé òfé ò gbọ́n.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00219,yo,low,"Bísó ọmọ ò rún, ìyà a fi tię sejo e.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00220,yo,low,"Gbogbo Òrisà n'lfá ń kì fún, kó s'Óòșà tí ó ń kì fún lfá.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00221,yo,low,"Erin ń lọ lóko, àgbẹ ń tàka, erìn kọjá ẹran àń fọkòó pa.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00222,yo,low,"B'íyàwó ọlẹ dàgbà tán, olówó níí fẹ ẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00223,yo,low,Àgbà òṣìkà ń gbin ìyà sílẹ̀ de ọmọ-ọ rẹ̀.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00224,yo,low,Ara kì í wúwo kí alára má lè gbe.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00225,yo,low,"Bí ọmọdé bá ní baba òun ò tó ẹni tí à ń sáré bá, bàbá-a rẹ̀ a ní ọmọ òun ò tó ẹni tí à ń dúró dè.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00226,yo,low,"Àjẹ́ ké lánàá, ọmọ́ kú lónìí; ta ni ò mọ̀ pé àjẹ́ àná ló pọmọ jẹ?",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00227,yo,low,Àtẹ́lẹwọ́ ò ṣéé fi rúná.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00228,yo,low,Àwúrèbeé ní òun lè yẹ̀nà; ta ní jẹ́ tọ ọ̀nà àwúrèbe?,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00229,yo,low,"Àgékù ejò, tí ń ṣoro bí agbọ́n.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00230,yo,low,‘‘Mo mọ̀-ọ́ gùn’’ lẹṣin ń dà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00231,yo,low,Àkọ̀ tó bá bá ọ̀bẹ dìtẹ̀ á gbọgbẹ́ láti inú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00232,yo,low,B'áyé irun bá bàjẹ (díjú) òòyà níí yanjú ẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00233,yo,low,Fúnra ra Agílíńtí ló ń gbe ara e wónlẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00234,yo,low,"B'érin bá kù, a fitẹ sílẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00235,yo,low,"B'ọmọdé ba dọgbọn kú, àwọn àgbà a sì dọgbọn sin ín.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00236,yo,low,Àgbásí mú ààtàn gélé.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00237,yo,low,A di gàárì sílẹ̀ ewúrẹ ń yọjú; ẹrù ìran rẹ̀ ni?,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00238,yo,low,Adígbọ́nránkú ń fikú ṣeré.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00239,yo,low,"B'éèyàn bá n tan'ra e je, ó sì le è yó, béèyàn bá ń tan ara re danù ló burú jù. (pin)",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00240,yo,low,Àgbọ́ká etí ọlọ́ràn á di.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00241,yo,low,Àgbà-ì-kà lolè ń gbowó.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00242,yo,low,A kì í gbélé mọ ogun tí ò níí dùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00243,yo,low,"Ẹni tí 'ò fẹràn ẹni, a ì í pé kó fejú fún ni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00244,yo,low,"Bí Șàngó bá pawo, ilẹ ló dà.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00245,yo,low,"Ẹní bẹ nì, te ni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00246,yo,low,"B'ó bá ku awẹ (aye) idí kan, ọmọ ni k'á fi bí.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00247,yo,low,Aṣọ tí yóò ya níí rẹrìn-ín abẹrẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00248,yo,low,À bá mọ̀ a kò ṣe é; a ṣé tán ó di aápọn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00249,yo,low,Abẹ́rẹ́ bọ́ sómi táló; Ọ̀dọ̀fín ní òun-ún gbọ́ ‘‘jàbú!’’,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00250,yo,low,"Bí iná bá dun ọbẹ̀, a dá ọ̀rọ̀ sọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00251,yo,low,Àjímú kì í tí.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00252,yo,low,A kì í rí kékeré ẹkùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00253,yo,low,Atúnniṣe ò pọ̀ bí abanijẹ́ .,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00254,yo,low,Bíná 'ò bá tán l'órí; ejẹ 'ò leé tán léèkànná.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00255,yo,low,"Bí kò sí tọmú tí ḿbẹ láyà obìnrin, tí kò sí ìlẹ̀kẹ̀ tí ḿbẹ nídìí àgbèrè, ọ̀rẹ́ -ẹ̀ mí dára díẹ̀ ju obìnrin lọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00256,yo,low,"Bí a bá ń gúnyán, kòmẹsẹ̀ á yọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00257,yo,low,"À-rí-ì-gbọdọ̀-wí, à-rí-ì-gbọdọ̀-fọ̀ ni ikú awo.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00258,yo,low,Áásìkí tí a fún ẹyẹ ọ̀sìn a ò fún igún; áásìkí ẹrú ò sí lọ́dọ̀ ọmọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00259,yo,low,Ahọ́n ni ìpínnlẹ̀ ẹnu.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00260,yo,low,"·Eni fori wéri, á jopo lyà. Orin ti Láwáreko to tó gba orekese n ni Láwre",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_00261,yo,low,Eșú tó jẹ yangan ló 'kó aápọn bá ișu (báșu).,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
