source_id,kuusi_id,theme,main_class,subgroup_code,type_number,proverb_original,proverb_variant_1,proverb_variant_2,proverb_variant_3,proverb_variant_4,proverb_variant_extra,proverb_primary_en,proverb_parse_warning,language_tags_raw,translation_tag_types,language_names_extracted,has_language_or_translation_tag,slug,missing_marker,cross_references,specific_reference,distribution,region_E,region_F,region_O,region_I,region_A,region_G,region_Ew,region_Es,region_P,region_Ee,region_En,region_Eb
148679,B2b-33,B,B2,B2b,33,"You must take the world as you find it / Nimm die Welt wie sie ist, nicht wie sie sein sollte / Tempora tempore tempra (Latin) / Cual el tiempo, tal el tiento",You must take the world as you find it,"Nimm die Welt wie sie ist, nicht wie sie sein sollte",Tempora tempore tempra (Latin),"Cual el tiempo, tal el tiento",,You must take the world as you find it,ok,(Latin),parenthetical_language,Latin,1,unive3-b2b-69,,T3b,,E,1,0,0,0,0,0,0,0,0,0,0,0
148683,B2b-36,B,B2,B2b,36,"After me the deluge / Nach mir die Sintflut/ Après nous le déluge / Después de mí, diluvio",After me the deluge,Nach mir die Sintflut,Après nous le déluge,"Después de mí, diluvio",,After me the deluge,ok,,,,0,unive3-b2b-70,,"G2c,H2c,M6a,T3c,T4c",,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
148687,B2c-13,B,B2,B2c,13,"A blind man may, by fortune, catch a hare / Auch ein blindes Huhn findet mal ein Körnlein / Tal volta un ciero trova un ferro di cavallo / I matti hanno sempre un santo che li protegge","A blind man may, by fortune, catch a hare",Auch ein blindes Huhn findet mal ein Körnlein,Tal volta un ciero trova un ferro di cavallo,I matti hanno sempre un santo che li protegge,,"A blind man may, by fortune, catch a hare",ok,,,,0,unive3-b2c-71,,,B2e 11,"F,Ew,Ee,A,O",0,1,1,0,1,0,1,0,0,1,0,0
148688,B2c-14,B,B2,B2c,14,A blind man may perchance hit the mark,A blind man may perchance hit the mark,,,,,A blind man may perchance hit the mark,ok,,,,0,unive3-b2c-72,G,,,"F,Ew,I",0,1,0,1,0,0,1,0,0,0,0,0
148689,B2c-15,B,B2,B2c,15,"I today, you tomorrow /Everyone in his turn / Heute mir, morgen dir / Hodie mihi, cras tibi (Latin)","I today, you tomorrow",Everyone in his turn,"Heute mir, morgen dir","Hodie mihi, cras tibi (Latin)",,"I today, you tomorrow",ok,(Latin),parenthetical_language,Latin,1,unive3-b2c-73,,D1d,,G,0,0,0,0,0,1,0,0,0,0,0,0
148692,B2c-17,B,B2,B2c,17,"Unlucky gambler, lucky lover / Glück in der Liebe, Unglück im Spiel / Fortuna al gioco, sfortuna in amore","Unlucky gambler, lucky lover","Glück in der Liebe, Unglück im Spiel","Fortuna al gioco, sfortuna in amore",,,"Unlucky gambler, lucky lover",ok,,,,0,unive3-b2c-74,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
148696,B2c-20,B,B2,B2c,20,With a lucky man all things are lucky / In beato omnia beata (Latin),With a lucky man all things are lucky,In beato omnia beata (Latin),,,,With a lucky man all things are lucky,ok,(Latin),parenthetical_language,Latin,1,unive3-b2c-75,,,,"F,Ew,Es,O",0,1,1,0,0,0,1,1,0,0,0,0
148698,B2c-20c,B,B2,B2c,20c,Fortune is blind / Das Glück ist blind / Fortuna caeca est (Latin) / La fortune est aveugle / La fortuna es ciega /,Fortune is blind,Das Glück ist blind,Fortuna caeca est (Latin),La fortune est aveugle,La fortuna es ciega,Fortune is blind,many_variants,(Latin),parenthetical_language,Latin,1,unive3-b2c-76,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
148699,B2c-21,B,B2,B2c,21,"Evil comes to us by ells and goes away by inches / Böses kommt geritten, geht aber weg mit Schritten / Il male vien a cavallo e se ne va a piedi",Evil comes to us by ells and goes away by inches,"Böses kommt geritten, geht aber weg mit Schritten",Il male vien a cavallo e se ne va a piedi,,,Evil comes to us by ells and goes away by inches,ok,,,,0,unive3-b2c-77,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
148700,B2c-22,B,B2,B2c,22,"Today a man, tomorrow a mouse / Heute rot, morgen tot / Irus est subito qui modo Croesus erat (Latin) / Oggi mercante, domani servitore","Today a man, tomorrow a mouse","Heute rot, morgen tot",Irus est subito qui modo Croesus erat (Latin),"Oggi mercante, domani servitore",,"Today a man, tomorrow a mouse",ok,(Latin),parenthetical_language,Latin,1,unive3-b2c-78,,,,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
148704,B2c-23c,B,B2,B2c,23c,"Whom fortune wishes to destroy, she first makes mad / Wem das Glück zu wohl will, den macht es zum Narren /Stultum facit fortuna, quem vult perdere (Latin)","Whom fortune wishes to destroy, she first makes mad","Wem das Glück zu wohl will, den macht es zum Narren","Stultum facit fortuna, quem vult perdere (Latin)",,,"Whom fortune wishes to destroy, she first makes mad",ok,(Latin),parenthetical_language,Latin,1,unive3-b2c-79,,,,Ew,0,0,0,0,0,0,1,0,0,0,0,0
148707,B2c-24,B,B2,B2c,24,Fortune's wheel is never stopped / Das Glüksrad geht um / Fortunae rotam pertimescebat (Latin),Fortune's wheel is never stopped,Das Glüksrad geht um,Fortunae rotam pertimescebat (Latin),,,Fortune's wheel is never stopped,ok,(Latin),parenthetical_language,Latin,1,unive3-b2c-80,,T2a,T2a 19,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
148713,B2c-24g,B,B2,B2c,24g,After night comes the day / Jede Nacht bringt einen Morgen,After night comes the day,Jede Nacht bringt einen Morgen,,,,After night comes the day,ok,,,,0,unive3-b2c-81,,,,"Ew,A",0,0,0,0,1,0,1,0,0,0,0,0
148717,B2c-27,B,B2,B2c,27,Trouble never comes crying trl. Livonian,Trouble never comes crying trl. Livonian,,,,,Trouble never comes crying,ok,trl. Livonian,translation_marker,Livonian,1,unive3-b2c-82,-o,,,"F,E,A,I",1,1,0,1,1,0,0,0,0,0,0,0
148722,B2c-33,B,B2,B2c,33,One is not so soon healed as hurt,One is not so soon healed as hurt,,,,,One is not so soon healed as hurt,ok,,,,0,unive3-b2c-83,-i,"G7d,C4c,C4d,H7j",,"F,Ew,Ee,A,O",0,1,1,0,1,0,1,0,0,1,0,0
148735,B2d-14,B,B2,B2d,14,Misfortunes never come alone / Troubles never come alone / Bad things come in threes /Es kommt kein Unglück allein / Nulla calamitas sola (Latin),Misfortunes never come alone,Troubles never come alone,Bad things come in threes,Es kommt kein Unglück allein,Nulla calamitas sola (Latin),Misfortunes never come alone,many_variants,(Latin),parenthetical_language,Latin,1,unive3-b2d-84,,,,G,0,0,0,0,0,1,0,0,0,0,0,0
148739,B2d-16,B,B2,B2d,16,If we go forward we die; if we go backward we die; better go forward and die trl. Zulu/Afr.,If we go forward we die; if we go backward we die; better go forward and die trl. Zulu,Afr.,,,,If we go forward we die; if we go backward we die; better go forward and die,ok,trl. Zulu/Afr.,translation_marker,Zulu/Afr.,1,unive3-b2d-85,-i,,,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
148740,B2d-17,B,B2,B2d,17,To leap out of the frying pan into the fire / Aus dem Regen in die Traufe kommen / Incidis in Scyllam cupiens vitare Charybdim (Latin) / Huyendo del toro cayó en el arroyo,To leap out of the frying pan into the fire,Aus dem Regen in die Traufe kommen,Incidis in Scyllam cupiens vitare Charybdim (Latin),Huyendo del toro cayó en el arroyo,,To leap out of the frying pan into the fire,ok,(Latin),parenthetical_language,Latin,1,unive3-b2d-86,,,,G,0,0,0,0,0,1,0,0,0,0,0,0
148742,B2d-18,B,B2,B2d,18,He would fall on his back and break his nose,He would fall on his back and break his nose,,,,,He would fall on his back and break his nose,ok,,,,0,unive3-b2d-87,G,,,G,0,0,0,0,0,1,0,0,0,0,0,0
148746,B2d-20,B,B2,B2d,20,"Fortune never turns the key to the poor / An unlucky man would be drowned in a teacup / Wer Pech hat, bricht sich den Finger in der Nase / Cui fortuna negat, laedit vel stramine crura (Latin)",Fortune never turns the key to the poor,An unlucky man would be drowned in a teacup,"Wer Pech hat, bricht sich den Finger in der Nase","Cui fortuna negat, laedit vel stramine crura (Latin)",,Fortune never turns the key to the poor,ok,(Latin),parenthetical_language,Latin,1,unive3-b2d-88,,,,"F,Ew,A",0,1,0,0,1,0,1,0,0,0,0,0
148753,B2e-10,B,B2,B2e,10,To kill two birds at one shot / Zwei Fliegen mit einer Klappe schlagen / In saltu uno duos capere capros (Latin) / Matar dos pájaros de un tiro,To kill two birds at one shot,Zwei Fliegen mit einer Klappe schlagen,In saltu uno duos capere capros (Latin),Matar dos pájaros de un tiro,,To kill two birds at one shot,ok,(Latin),parenthetical_language,Latin,1,unive3-b2e-89,,,,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
148754,B2e-11,B,B2,B2e,11,Fortune favors fools / The biggest fools have the best luck /,Fortune favors fools,The biggest fools have the best luck,,,,Fortune favors fools,ok,,,,0,unive3-b2e-90,,,B2c 13,E,1,0,0,0,0,0,0,0,0,0,0,0
148756,B2e-13,B,B2,B2e,13,A drop of luck rather than a cask of wisdom / Glück geht über Witz / Fortuna plus homini quam consilium valet (Latin) / Bonheur passe mérite,A drop of luck rather than a cask of wisdom,Glück geht über Witz,Fortuna plus homini quam consilium valet (Latin),Bonheur passe mérite,,A drop of luck rather than a cask of wisdom,ok,(Latin),parenthetical_language,Latin,1,unive3-b2e-91,,,,"E,I",1,0,0,1,0,0,0,0,0,0,0,0
148760,B2e-16,B,B2,B2e,16,"Fortune gains the bride / Wer's Glück hat , führt die Braut heim / Cui fortuna favet, sponsa perita manet [venit] (Latin)",Fortune gains the bride,"Wer's Glück hat , führt die Braut heim","Cui fortuna favet, sponsa perita manet [venit] (Latin)",,,Fortune gains the bride,ok,(Latin),parenthetical_language,Latin,1,unive3-b2e-92,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
148762,B2e-19,B,B2,B2e,19,"Whom God loves, his bitch brings forth pigs / Wer's Glück hat, dem legt der Hahn Eier /Dum fortuna favet, parit et taurus vitulum (Latin) /À qui la fortune est belle, son bœuf vêle","Whom God loves, his bitch brings forth pigs","Wer's Glück hat, dem legt der Hahn Eier","Dum fortuna favet, parit et taurus vitulum (Latin)","À qui la fortune est belle, son bœuf vêle",,"Whom God loves, his bitch brings forth pigs",ok,(Latin),parenthetical_language,Latin,1,unive3-b2e-93,,,,"F,Ew,Ee",0,1,0,0,0,0,1,0,0,1,0,0
148764,B2e-21,B,B2,B2e,21,"He dances merrily whom fortune pipes to / Wem das Glück pfeift, der tanzt wohl / Facile est dare vela secundis (Latin)",He dances merrily whom fortune pipes to,"Wem das Glück pfeift, der tanzt wohl",Facile est dare vela secundis (Latin),,,He dances merrily whom fortune pipes to,ok,(Latin),parenthetical_language,Latin,1,unive3-b2e-94,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
148771,B2e-29,B,B2,B2e,29,La fortune rit aux sots,La fortune rit aux sots,,,,,La fortune rit aux sots,ok,,,,0,unive3-b2e-95,-a,"G3a,D1b,M3a,H3i",,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
148776,B2f-10,B,B2,B2f,10,"It's a small world / Friends may meet but mountains never greet / Die Welt ist ein Dorf / Berg und Tal kommen nicht zusammen, aber Menschen wohl / Occurrunt homines, nequeunt occurrere montes (Latin)",It's a small world,Friends may meet but mountains never greet,Die Welt ist ein Dorf,"Berg und Tal kommen nicht zusammen, aber Menschen wohl","Occurrunt homines, nequeunt occurrere montes (Latin)",It's a small world,many_variants,(Latin),parenthetical_language,Latin,1,unive3-b2f-96,,"H5g,H5d,H7m",,G,0,0,0,0,0,1,0,0,0,0,0,0
148777,B2f-13,B,B2,B2f,13,All roads lead to Rome /Alle Wege führen nach Rom /Mille viae ducunt homines per saecula Romam (Latin) / Todo camino va a Roma,All roads lead to Rome,Alle Wege führen nach Rom,Mille viae ducunt homines per saecula Romam (Latin),Todo camino va a Roma,,All roads lead to Rome,ok,(Latin),parenthetical_language,Latin,1,unive3-b2f-97,,"E1k,H4a",,G,0,0,0,0,0,1,0,0,0,0,0,0
148787,B2g-17,B,B2,B2g,17,Death and sleep are brothers / Der Schlaf ist das Bild des Todes / Somnus est frater mortis,Death and sleep are brothers,Der Schlaf ist das Bild des Todes,Somnus est frater mortis,,,Death and sleep are brothers,ok,,,,0,unive3-b2g-98,,"C5a,M4c",,"F,Ew,Ee",0,1,0,0,0,0,1,0,0,1,0,0
148788,B2g-17b,B,B2,B2g,17b,Sleep is brother to death,Sleep is brother to death,,,,,Sleep is brother to death,ok,,,,0,unive3-b2g-99,G,"G8b,G8e",,G,0,0,0,0,0,1,0,0,0,0,0,0
148792,C1a-10,C,C1,C1a,10,"Nature her custom holds / What will be will be / Was muss sein, das trifft ein / Che sarà, sarà",Nature her custom holds,What will be will be,"Was muss sein, das trifft ein","Che sarà, sarà",,Nature her custom holds,ok,,,,0,unive3-c1a-100,,,,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
148794,C1a-11,C,C1,C1a,11,Nature passes nurture / Natura rerum humana arte non vincitur (Latin),Nature passes nurture,Natura rerum humana arte non vincitur (Latin),,,,Nature passes nurture,ok,(Latin),parenthetical_language,Latin,1,unive3-c1a-101,,"C1c,M9a",,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
148795,C1a-12,C,C1,C1a,12,Nature draws more than ten oxen / Natur zieht stärker denn sieben Pferde / Natura plus trahit quam septem boves (Latin) / Plus tire nature que cent chevaux /Más tire moza que soga,Nature draws more than ten oxen,Natur zieht stärker denn sieben Pferde,Natura plus trahit quam septem boves (Latin),Plus tire nature que cent chevaux,Más tire moza que soga,Nature draws more than ten oxen,many_variants,(Latin),parenthetical_language,Latin,1,unive3-c1a-102,,D3b,,E,1,0,0,0,0,0,0,0,0,0,0,0
148799,C1a-16,C,C1,C1a,16,There is no sin but stupidity / Mori morantur quocumque sub axe morantur (Latin),There is no sin but stupidity,Mori morantur quocumque sub axe morantur (Latin),,,,There is no sin but stupidity,ok,(Latin),parenthetical_language,Latin,1,unive3-c1a-103,,M3f,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
148810,C1a-20,C,C1,C1a,20,"The wolf must die in his own skin / Der Wolf stirbt in seiner Haut / Le loup est toujours loup, et mourra dans sa peau",The wolf must die in his own skin,Der Wolf stirbt in seiner Haut,"Le loup est toujours loup, et mourra dans sa peau",,,The wolf must die in his own skin,ok,,,,0,unive3-c1a-104,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
148815,C1a-24,C,C1,C1a,24,You cannot wash charcoal white / Einem Mohren kann man nichts weiss machen / Aethiops non albescit (Latin),You cannot wash charcoal white,Einem Mohren kann man nichts weiss machen,Aethiops non albescit (Latin),,,You cannot wash charcoal white,ok,(Latin),parenthetical_language,Latin,1,unive3-c1a-105,,"J1k,H3i,C6e,M3e",,"F,E,I,O,P",1,1,1,1,0,0,0,0,1,0,0,0
148817,C1a-25b,C,C1,C1a,25b,"Fire is the test of gold, adversity of friendship / Das Gold bewährt sich im Feuer, der Freund in der Not / Ignis aurum probat, miseria fortes viros (Latin)","Fire is the test of gold, adversity of friendship","Das Gold bewährt sich im Feuer, der Freund in der Not","Ignis aurum probat, miseria fortes viros (Latin)",,,"Fire is the test of gold, adversity of friendship",ok,(Latin),parenthetical_language,Latin,1,unive3-c1a-106,,C1b,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
148819,C1a-27,C,C1,C1a,27,"He's the rock, the oak, not to be wind-shaken (Shakespeare)","He's the rock, the oak, not to be wind-shaken (Shakespeare)",,,,,"He's the rock, the oak, not to be wind-shaken (Shakespeare)",uncertain_language_metadata,,,,0,unive3-c1a-107,G,M6d,,G,0,0,0,0,0,1,0,0,0,0,0,0
148827,C1a-32,C,C1,C1a,32,A leopard cannot change his spots,A leopard cannot change his spots,,,,,A leopard cannot change his spots,ok,,,,0,unive3-c1a-108,G,F1a,,G,0,0,0,0,0,1,0,0,0,0,0,0
148828,C1a-33,C,C1,C1a,33,"Wolves lose their teeth but not their memory / The fox may grow grow grey, but never good / Der Wolf stirbt in seiner Haut",Wolves lose their teeth but not their memory,"The fox may grow grow grey, but never good",Der Wolf stirbt in seiner Haut,,,Wolves lose their teeth but not their memory,ok,,,,0,unive3-c1a-109,,"C6c,M1e,M9a",C1d 15,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
148841,C1b-11,C,C1,C1b,11,"Boys will be boys / Children will do like children / Jugend hat keine Tugend / Juventus, ventus (Latin)",Boys will be boys,Children will do like children,Jugend hat keine Tugend,"Juventus, ventus (Latin)",,Boys will be boys,ok,(Latin),parenthetical_language,Latin,1,unive3-c1b-110,,"G3c,M3f,M5d",,G,0,0,0,0,0,1,0,0,0,0,0,0
148844,C1b-14,C,C1,C1b,14,An ape is never so like an ape as when he wears a doctor's cape / Jack will never make a gentleman,An ape is never so like an ape as when he wears a doctor's cape,Jack will never make a gentleman,,,,An ape is never so like an ape as when he wears a doctor's cape,ok,,,,0,unive3-c1b-111,,"C6e,K1j",,G,0,0,0,0,0,1,0,0,0,0,0,0
148852,C1b-20,C,C1,C1b,20,"Wenn der Edelstein auch in den Koth fällt, so bleibt er doch ein Edelstein","Wenn der Edelstein auch in den Koth fällt, so bleibt er doch ein Edelstein",,,,,"Wenn der Edelstein auch in den Koth fällt, so bleibt er doch ein Edelstein",ok,,,,0,unive3-c1b-112,-a,"F1a,H1e,C6d",,"F,Ew,I,O",0,1,1,1,0,0,1,0,0,0,0,0
148859,C1b-27,C,C1,C1b,27,"Every little helps / All is fish that comes to his net/ Alles zählt, auch das Geringste / Tutto fa numero",Every little helps,All is fish that comes to his net,"Alles zählt, auch das Geringste",Tutto fa numero,,Every little helps,ok,,,,0,unive3-c1b-113,,G3d,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
148863,C1b-31,C,C1,C1b,31,"No fine cloth can hide the clown / The pouch will always smell of the herring / Bauer bleibt Bauer, auch wenn er schläft bis Mittag / Rustica gens nulla genus arte domabile (Latin)",No fine cloth can hide the clown,The pouch will always smell of the herring,"Bauer bleibt Bauer, auch wenn er schläft bis Mittag",Rustica gens nulla genus arte domabile (Latin),,No fine cloth can hide the clown,ok,(Latin),parenthetical_language,Latin,1,unive3-c1b-114,,H3i,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
148866,C1c-10,C,C1,C1c,10,An old fox needs not to be taught tricks / Non si insegna a nuotare ai pesci,An old fox needs not to be taught tricks,Non si insegna a nuotare ai pesci,,,,An old fox needs not to be taught tricks,ok,,,,0,unive3-c1c-115,,D3b,G6d 09,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
148875,C1c-17,C,C1,C1c,17,The things passed off like water from a duck's back,The things passed off like water from a duck's back,,,,,The things passed off like water from a duck's back,ok,,,,0,unive3-c1c-116,G,"M3f,M9c",J1l 29,G,0,0,0,0,0,1,0,0,0,0,0,0
148878,C1c-19,C,C1,C1c,19,"Never went out ass, and came home horse / Cut off a dog's tail and he will be a dog still / Ein Aff bleibt ein Aff, er mag König werden oder Pfaff / Lupus pilum mutat, non mentem (Latin)","Never went out ass, and came home horse",Cut off a dog's tail and he will be a dog still,"Ein Aff bleibt ein Aff, er mag König werden oder Pfaff","Lupus pilum mutat, non mentem (Latin)",,"Never went out ass, and came home horse",ok,(Latin),parenthetical_language,Latin,1,unive3-c1c-117,,C1a,H4d 21,"F,E,I,O,P",1,1,1,1,0,0,0,0,1,0,0,0
148888,C1c-25,C,C1,C1c,25,It is not the healthy that need a doctor / Der Gesunde bedarf des Arztes nicht / Il sano non ha bisogno del medico,It is not the healthy that need a doctor,Der Gesunde bedarf des Arztes nicht,Il sano non ha bisogno del medico,,,It is not the healthy that need a doctor,ok,,,,0,unive3-c1c-118,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
148890,C1c-26,C,C1,C1c,26,"Do not cast your pearls before swine / A turd is as good for a sow as a pancake / Asinus stramenta mavult, quam aurum (Latin) / Nolite mittere margaritas ante porcos (Latin)",Do not cast your pearls before swine,A turd is as good for a sow as a pancake,"Asinus stramenta mavult, quam aurum (Latin)",Nolite mittere margaritas ante porcos (Latin),,Do not cast your pearls before swine,ok,(Latin),parenthetical_language,Latin,1,unive3-c1c-119,,,,G,0,0,0,0,0,1,0,0,0,0,0,0
148895,C1d-09,C,C1,C1d,09,It will be all the same a thousand years hence,It will be all the same a thousand years hence,,,,,It will be all the same a thousand years hence,ok,,,,0,unive3-c1d-120,-i,"G2a,L1e",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
148901,C1d-13,C,C1,C1d,13,"Custom is a second nature / Jung gewohnt, alt getan / El lobo viejo a la tarde aulla",Custom is a second nature,"Jung gewohnt, alt getan",El lobo viejo a la tarde aulla,,,Custom is a second nature,ok,,,,0,unive3-c1d-121,,,,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
